season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,4433790,s:40~l:59~a:4433790,343afb44-7a8b-3984-8141-361e8045fdaa,Azzi Fudd,A. Fudd,NA,NA,35,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433790.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,924,s:40~l:59~a:924,09609790-79bb-81d4-522b-7a036e404c50,Alysha Clark,A. Clark,NA,NA,7,F,https://a.espncdn.com/i/headshots/wnba/players/full/924.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,3913881,s:40~l:59~a:3913881,af9f2bf5-f7be-a160-609b-577fe20e48e0,Alanna Smith,A. Smith,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,4399415,s:40~l:59~a:4399415,36c3c518-87d0-8f3b-b961-c63480bb6976,Maddy Siegrist,M. Siegrist,NA,NA,20,F,https://a.espncdn.com/i/headshots/wnba/players/full/4399415.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,4336633,s:40~l:59~a:4336633,1d6e733c-164b-a6e7-df54-d1e5fa8f8117,Li Yueru,L. Yueru,NA,NA,28,C,https://a.espncdn.com/i/headshots/wnba/players/full/4336633.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,2529047,s:40~l:59~a:2529047,35267a55-d166-d26f-f64a-cd78632f4e70,Odyssey Sims,O. Sims,NA,NA,1,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,4068159,s:40~l:59~a:4068159,94505e32-78a6-ac64-2837-0afb0604eb33,Sug Sutton,S. Sutton,NA,NA,0,G,https://a.espncdn.com/i/headshots/wnba/players/full/4068159.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,3,dallas-wings,DAL,Dallas Wings,NA,4433807,s:40~l:59~a:4433807,8414d14d-bade-316b-8e82-203de8c26582,Aziaha James,A. James,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433807.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,2566453,s:40~l:59~a:2566453,7bce1add-eedb-11c2-3284-1351968dabf2,Isabelle Harrison,I. Harrison,NA,NA,21,F,https://a.espncdn.com/i/headshots/wnba/players/full/2566453.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,3910470,s:40~l:59~a:3910470,19a25a88-6e22-a45f-ebff-dcb85b51a139,Maria Conde,M. Conde,NA,NA,10,F,NA,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,4398768,s:40~l:59~a:4398768,d802dec8-8c30-07a9-d761-20123ed66d35,Nyara Sabally,N. Sabally,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4398768.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,3904576,s:40~l:59~a:3904576,1bce47f0-de18-db37-1f24-f707afb155a8,Marina Mabrey,M. Mabrey,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/3904576.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,5355509,s:40~l:59~a:5355509,6a19ebf5-983e-36c1-8240-d7ca6cd9316b,Tima Pouye,T. Pouye,NA,NA,32,G,NA,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,4434020,s:40~l:59~a:4434020,3c773812-ecda-3552-9481-5ddc79600200,Teonni Key,T. Key,NA,NA,7,F,https://a.espncdn.com/i/headshots/wnba/players/full/4434020.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,5345444,s:40~l:59~a:5345444,2a592264-7e41-3bf1-b764-9e18529bb8a7,Laura Juskaite,L. Juskaite,NA,NA,2,F,https://a.espncdn.com/i/headshots/wnba/players/full/5345444.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,3142327,s:40~l:59~a:3142327,01ff0298-57dc-dfde-af86-c862df599b40,Kia Nurse,K. Nurse,NA,NA,11,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142327.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,5364343,s:40~l:59~a:5364343,fa7af6bf-dda7-3195-849d-b37a0646b1c0,Ornella Bankole,O. Bankole,NA,NA,33,G,NA,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,2569044,s:40~l:59~a:2569044,6d7c1268-3b3a-65da-d424-2b536d7c2e82,Temi Fagbenle,T. Fagbenle,NA,NA,14,C,https://a.espncdn.com/i/headshots/wnba/players/full/2569044.png,FALSE,TRUE,FALSE,FALSE,LEFT EYE
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,2988756,s:40~l:59~a:2988756,b8564ef4-7521-235a-57d1-0262eb11d1fb,Brittney Sykes,B. Sykes,NA,NA,20,G,https://a.espncdn.com/i/headshots/wnba/players/full/2988756.png,FALSE,TRUE,FALSE,FALSE,LEFT FOOT
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,4001679,s:40~l:59~a:4001679,1edef572-e3fd-f1c7-db55-e7c6fee64967,Julie Allemand,J. Allemand,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4001679.png,FALSE,TRUE,FALSE,FALSE,LEFT ANKLE
2026,401857041,131935,toronto-tempo,TOR,Toronto Tempo,NA,4565505,s:40~l:59~a:4565505,527099c9-b18c-356a-a939-b950af0427c5,Kiki Rice,K. Rice,NA,NA,1,G,https://a.espncdn.com/i/headshots/wnba/players/full/4565505.png,FALSE,TRUE,FALSE,FALSE,LEFT ANKLE
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,3142255,s:40~l:59~a:3142255,3546d8bb-b157-5af3-863f-745a9ae0a759,Monique Billings,M. Billings,NA,NA,25,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142255.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4432831,s:40~l:59~a:4432831,bcc663d0-9e0f-34d5-8298-d1922f84e7d2,Aliyah Boston,A. Boston,NA,NA,7,C,https://a.espncdn.com/i/headshots/wnba/players/full/4432831.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,3142191,s:40~l:59~a:3142191,65441aab-bd32-abef-f1f9-6a95b381c955,Kelsey Mitchell,K. Mitchell,NA,NA,0,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142191.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4065760,s:40~l:59~a:4065760,11eae5c8-81e8-7eae-957e-2ab3ffbe7a86,Tyasha Harris,T. Harris,NA,NA,52,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065760.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4398829,s:40~l:59~a:4398829,a27d443a-9d18-a215-5e1d-d4090cd1358d,Lexie Hull,L. Hull,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/4398829.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,3142055,s:40~l:59~a:3142055,d493cd46-3eba-dd85-8dc5-fa80389abd03,Myisha Hines-Allen,M. Hines-Allen,NA,NA,2,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142055.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4433546,s:40~l:59~a:4433546,2c390df6-0870-3471-ad6d-f78105118ac8,Makayla Timpson,M. Timpson,NA,NA,21,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433546.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,5105731,s:40~l:59~a:5105731,6f18be21-0028-3499-89be-8159cbfc4e4f,Grace VanSlooten,G. VanSlooten,NA,NA,14,F,https://a.espncdn.com/i/headshots/wnba/players/full/5105731.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,3907781,s:40~l:59~a:3907781,a9aee6b9-fc44-8fc7-e1bb-e6dfa6e5f0ab,Sophie Cunningham,S. Cunningham,NA,NA,8,G,https://a.espncdn.com/i/headshots/wnba/players/full/3907781.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4433797,s:40~l:59~a:4433797,847d34e9-93c3-3b36-b920-e52db3c812b9,Raven Johnson,R. Johnson,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433797.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,2955898,s:40~l:59~a:2955898,71c936c4-e717-4b8c-b30e-c5bd729a89eb,Damiris Dantas,D. Dantas,NA,NA,12,C,https://a.espncdn.com/i/headshots/wnba/players/full/2955898.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857042,5,indiana-fever,IND,Indiana Fever,NA,4898383,s:40~l:59~a:4898383,0e1ce69c-c183-3a97-9568-966580a0934b,Bree Hall,B. Hall,NA,NA,23,G,https://a.espncdn.com/i/headshots/wnba/players/full/4898383.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,2529458,s:40~l:59~a:2529458,4a8b37e4-d246-2fae-729d-5642babd8ce9,Cheyenne Parker-Tyus,C. Parker-Tyus,NA,NA,32,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529458.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,4398776,s:40~l:59~a:4398776,92bac4f9-e4db-67c6-0354-24c06720f754,NaLyssa Smith,N. Smith,NA,NA,3,F,https://a.espncdn.com/i/headshots/wnba/players/full/4398776.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,2529122,s:40~l:59~a:2529122,6a3fef56-2bd2-ba2e-1e18-4723c4590b47,Chelsea Gray,C. Gray,NA,NA,12,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,2987869,s:40~l:59~a:2987869,6268520f-7d7f-f5f6-4c16-59e7ffcd3dd0,Jewell Loyd,J. Loyd,NA,NA,24,G,https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,4065870,s:40~l:59~a:4065870,549665e1-73d4-f906-4670-03961ea95464,Jackie Young,J. Young,NA,NA,0,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,3099736,s:40~l:59~a:3099736,3067ae5b-8fd8-7b0d-a177-a1d3d6ad2e61,Stephanie Talbot,S. Talbot,NA,NA,7,F,https://a.espncdn.com/i/headshots/wnba/players/full/3099736.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,3142086,s:40~l:59~a:3142086,1ff615cd-0bc6-eff1-8207-e36689c0672c,Brianna Turner,B. Turner,NA,NA,21,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142086.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,4433633,s:40~l:59~a:4433633,7923526e-bc15-3288-9363-4a77de99bd64,Kierstan Bell,K. Bell,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433633.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857042,17,las-vegas-aces,LV,Las Vegas Aces,NA,4280892,s:40~l:59~a:4280892,0feab94d-9d84-4b8b-b363-57237f8e1855,Chennedy Carter,C. Carter,NA,NA,23,G,https://a.espncdn.com/i/headshots/wnba/players/full/4280892.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,2529622,s:40~l:59~a:2529622,3b2b97b8-5d06-3965-8e22-0e04b6b268fc,Kayla Thornton,K. Thornton,NA,NA,5,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529622.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,3142328,s:40~l:59~a:3142328,868dcf7a-2db5-cda3-48ae-7ee29c87f2c5,Gabby Williams,G. Williams,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142328.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4257500,s:40~l:59~a:4257500,a71dab93-a05b-f098-7c00-004a1030a9d5,Cecilia Zandalasini,C. Zandalasini,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/4257500.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,2590093,s:40~l:59~a:2590093,ff02b428-605d-3fb0-7683-98ff75fa0329,Kiah Stokes,K. Stokes,NA,NA,41,C,https://a.espncdn.com/i/headshots/wnba/players/full/2590093.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4398935,s:40~l:59~a:4398935,3cfb5941-68e7-722a-4525-aca3d5bdfb66,Veronica Burton,V. Burton,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4398935.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4432834,s:40~l:59~a:4432834,e21b7842-97eb-3a69-9c04-699772356040,Laeticia Amihere,L. Amihere,NA,NA,3,F,https://a.espncdn.com/i/headshots/wnba/players/full/4432834.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4790264,s:40~l:59~a:4790264,ea04a1f9-4ef0-3d47-8345-30f7da76a396,Janelle Salaun,J. Salaun,NA,NA,13,F,https://a.espncdn.com/i/headshots/wnba/players/full/4790264.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,1054,s:40~l:59~a:1054,026e19c6-c575-58c9-3a66-5d0964edef64,Tiffany Hayes,T. Hayes,NA,NA,15,G,https://a.espncdn.com/i/headshots/wnba/players/full/1054.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4065780,s:40~l:59~a:4065780,5c313370-69c4-be9d-a5b7-a4c005fc5ad7,Kaila Charles,K. Charles,NA,NA,6,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065780.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4899328,s:40~l:59~a:4899328,29fe074b-4d7f-392e-b8e5-e5e44e035f0d,Kaitlyn Chen,K. Chen,NA,NA,2,G,https://a.espncdn.com/i/headshots/wnba/players/full/4899328.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4066546,s:40~l:59~a:4066546,8acbcca0-9cf8-7eb8-8498-eff662ac5410,Nadia Fingall,N. Fingall,NA,NA,45,C,NA,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857043,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,5277552,s:40~l:59~a:5277552,13e247d7-b5ca-3b2a-93f8-5c442a44b1d1,Juste Jocyte,J. Jocyte,NA,NA,4,G,NA,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4282173,s:40~l:59~a:4282173,97dad9cd-0677-b9a3-b349-85f39da7c26b,Michaela Onyenwere,M. Onyenwere,NA,NA,12,F,https://a.espncdn.com/i/headshots/wnba/players/full/4282173.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4898384,s:40~l:59~a:4898384,8c14caa5-a9c7-3508-aca8-567930a6d9b7,Kiki Iriafen,K. Iriafen,NA,NA,44,F,https://a.espncdn.com/i/headshots/wnba/players/full/4898384.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4398911,s:40~l:59~a:4398911,0390235b-d63b-9a48-470f-dc80c05a20fa,Shakira Austin,S. Austin,NA,NA,0,C,https://a.espncdn.com/i/headshots/wnba/players/full/4398911.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4583144,s:40~l:59~a:4583144,f3f823c7-0beb-3fde-89f4-b3439835fafd,Cotie McMahon,C. McMahon,NA,NA,23,G,https://a.espncdn.com/i/headshots/wnba/players/full/4583144.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4704180,s:40~l:59~a:4704180,a9d1aaa5-c146-30df-9cf6-927d1b93d32c,Georgia Amoore,G. Amoore,NA,NA,8,G,https://a.espncdn.com/i/headshots/wnba/players/full/4704180.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4433411,s:40~l:59~a:4433411,3a83740b-47c1-36bc-b0d6-b709f5a2723c,Angela Dugalic,A. Dugalic,NA,NA,32,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433411.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,5105737,s:40~l:59~a:5105737,4e73e15c-bb39-3a82-b4bf-8c71fae48868,Lauren Betts,L. Betts,NA,NA,51,C,https://a.espncdn.com/i/headshots/wnba/players/full/5105737.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4433815,s:40~l:59~a:4433815,270986ef-94a3-3efb-8688-8b4b7c5931e8,Lucy Olsen,L. Olsen,NA,NA,33,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433815.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,5122345,s:40~l:59~a:5122345,118f7a39-0568-39be-84c0-dbabfcdba438,Cassandre Prosper,C. Prosper,NA,NA,18,G,https://a.espncdn.com/i/headshots/wnba/players/full/5122345.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,5208985,s:40~l:59~a:5208985,NA,Alicia Florez,A. Florez,NA,NA,2,G,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4433523,s:40~l:59~a:4433523,d977afa5-f2e8-3294-abbb-57ee9f5cac2f,Rori Harmon,R. Harmon,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433523.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857043,16,washington-mystics,WSH,Washington Mystics,NA,4433524,s:40~l:59~a:4433524,40260700-49ec-36b3-8b20-339722b76b02,Sonia Citron,S. Citron,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433524.png,FALSE,TRUE,FALSE,FALSE,RIGHT KNEE SORENESS
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4433635,s:40~l:59~a:4433635,aa42d38c-ef50-3eb6-85e8-409671e7b517,Diamond Miller,D. Miller,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433635.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,2490553,s:40~l:59~a:2490553,40e7dc87-4f73-696a-7dd3-6953d9f8ae79,Brittney Griner,B. Griner,NA,NA,42,C,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4398966,s:40~l:59~a:4398966,808db7f8-1fd0-9331-db1f-e9dba41e61ab,Olivia Nelson-Ododa,O. Nelson-Ododa,NA,NA,10,C,https://a.espncdn.com/i/headshots/wnba/players/full/4398966.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4703609,s:40~l:59~a:4703609,ffe45994-90cb-3f4b-bdaf-9c030d327caa,Charlisse Leger-Walker,C. Leger-Walker,NA,NA,4,G,https://a.espncdn.com/i/headshots/wnba/players/full/4703609.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,5208981,s:40~l:59~a:5208981,9d9d26db-061d-39a8-81cd-f49f20ca6fe3,Leila Lacan,L. Lacan,NA,NA,47,G,https://a.espncdn.com/i/headshots/wnba/players/full/5208981.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4433408,s:40~l:59~a:4433408,60595614-8481-3d6c-98be-1a1ee34424cf,Aaliyah Edwards,A. Edwards,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433408.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,5345319,s:40~l:59~a:5345319,ef3e02b1-f566-3530-846b-a7fe8994fc4c,Nell Angloma,N. Angloma,NA,NA,33,F,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,3922628,s:40~l:59~a:3922628,27bec061-e73e-a474-7423-44597e74cce5,Kennedy Burke,K. Burke,NA,NA,25,G,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4433514,s:40~l:59~a:4433514,0dd1606f-2bcc-34fd-96ae-57e02ea8e7e3,Saniya Rivers,S. Rivers,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433514.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4898898,s:40~l:59~a:4898898,84510952-68e5-3e34-8395-423168617a53,Gianna Kneepkens,G. Kneepkens,NA,NA,5,G,https://a.espncdn.com/i/headshots/wnba/players/full/4898898.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,4684384,s:40~l:59~a:4684384,b03d1b88-edb6-387f-b7bd-60905928eb2c,Aneesah Morrow,A. Morrow,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/4684384.png,FALSE,TRUE,FALSE,FALSE,PERSONAL
2026,401857044,18,connecticut-sun,CON,Connecticut Sun,NA,5105732,s:40~l:59~a:5105732,7b77ac68-882f-3528-bac4-1d90a16ed61d,Raegan Beers,R. Beers,NA,NA,15,F,https://a.espncdn.com/i/headshots/wnba/players/full/5105732.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2529130,s:40~l:59~a:2529130,2e32f80f-8560-a62e-8654-d21a12d1ed09,Natasha Howard,N. Howard,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,3054590,s:40~l:59~a:3054590,40317e4a-2b95-4d49-ad20-02bf51eb6eb1,Nia Coffey,N. Coffey,NA,NA,12,F,https://a.espncdn.com/i/headshots/wnba/players/full/3054590.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2529205,s:40~l:59~a:2529205,d1fad434-2410-9267-1759-f76f7d43929f,Kayla McBride,K. McBride,NA,NA,21,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529205.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2987891,s:40~l:59~a:2987891,af31f6fd-c336-4832-e8bc-60604765de83,Courtney Williams,C. Williams,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/2987891.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4280850,s:40~l:59~a:4280850,2becd789-1f2e-211a-bc35-244626f12daa,Maya Caldwell,M. Caldwell,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/4280850.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4398938,s:40~l:59~a:4398938,e5939424-9f5d-999f-14d7-0ee6630d2297,Dorka Juhasz,D. Juhasz,NA,NA,14,F,https://a.espncdn.com/i/headshots/wnba/players/full/4398938.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401857044,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4873358,s:40~l:59~a:4873358,dbcc5603-b86e-34ac-a28f-dc91b47d45a6,Antonia Delaere,A. Delaere,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4873358.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
