game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,3913881,Alanna Smith,3,Wings,Dallas,Wings,24,4,4,1,1,1,1,0,5,5,2,1,0,2,2,+22,10,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,8,A. Smith,https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,4790266,Awak Kuier,3,Wings,Dallas,Wings,34,4,8,2,3,2,4,3,9,12,0,3,5,3,2,+20,12,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,34,A. Kuier,https://a.espncdn.com/i/headshots/wnba/players/full/4790266.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,3904577,Arike Ogunbowale,3,Wings,Dallas,Wings,33,7,14,3,7,0,0,0,2,2,4,2,0,1,3,+23,17,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,24,A. Ogunbowale,https://a.espncdn.com/i/headshots/wnba/players/full/3904577.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,4433730,Paige Bueckers,3,Wings,Dallas,Wings,33,8,15,3,7,3,3,1,3,4,11,2,1,1,3,+26,22,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,5,P. Bueckers,https://a.espncdn.com/i/headshots/wnba/players/full/4433730.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,924,Alysha Clark,3,Wings,Dallas,Wings,9,1,3,1,2,0,0,1,1,2,0,0,0,0,3,-7,3,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,7,A. Clark,https://a.espncdn.com/i/headshots/wnba/players/full/924.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,4399415,Maddy Siegrist,3,Wings,Dallas,Wings,20,3,7,1,3,2,2,3,1,4,2,0,2,1,3,-4,9,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,20,M. Siegrist,https://a.espncdn.com/i/headshots/wnba/players/full/4399415.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,4336633,Li Yueru,3,Wings,Dallas,Wings,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,+2,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,28,L. Yueru,https://a.espncdn.com/i/headshots/wnba/players/full/4336633.png,Center,C,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,2529047,Odyssey Sims,3,Wings,Dallas,Wings,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,1,O. Sims,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857174,2026,2,2026-08-25,2026-08-26T00:00:00Z,4068159,Sug Sutton,3,Wings,Dallas,Wings,6,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-3,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,0,S. Sutton,https://a.espncdn.com/i/headshots/wnba/players/full/4068159.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,home,TRUE,96,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,78
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4282173,Michaela Onyenwere,16,Mystics,Washington,Mystics,19,4,4,2,2,0,0,2,1,3,1,0,1,0,2,+15,10,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,12,M. Onyenwere,https://a.espncdn.com/i/headshots/wnba/players/full/4282173.png,Forward,F,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4898384,Kiki Iriafen,16,Mystics,Washington,Mystics,29,6,14,1,2,5,5,3,7,10,1,0,0,3,3,+5,18,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,44,K. Iriafen,https://a.espncdn.com/i/headshots/wnba/players/full/4898384.png,Forward,F,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4398911,Shakira Austin,16,Mystics,Washington,Mystics,24,7,11,0,1,2,5,2,4,6,2,2,2,2,0,+6,16,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,0,S. Austin,https://a.espncdn.com/i/headshots/wnba/players/full/4398911.png,Center,C,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433524,Sonia Citron,16,Mystics,Washington,Mystics,29,5,10,3,6,6,7,0,1,1,9,0,0,2,2,+18,19,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,22,S. Citron,https://a.espncdn.com/i/headshots/wnba/players/full/4433524.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4704180,Georgia Amoore,16,Mystics,Washington,Mystics,27,3,9,1,5,0,0,0,3,3,3,0,1,1,2,+6,7,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,8,G. Amoore,https://a.espncdn.com/i/headshots/wnba/players/full/4704180.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433411,Angela Dugalic,16,Mystics,Washington,Mystics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,32,A. Dugalic,https://a.espncdn.com/i/headshots/wnba/players/full/4433411.png,Forward,F,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,5105737,Lauren Betts,16,Mystics,Washington,Mystics,24,4,7,0,0,2,3,2,6,8,1,1,0,0,0,+17,10,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,51,L. Betts,https://a.espncdn.com/i/headshots/wnba/players/full/5105737.png,Center,C,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,2593770,Betnijah Laney-Hamilton,16,Mystics,Washington,Mystics,19,4,5,1,1,0,0,0,1,1,2,0,0,1,1,+7,9,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,4,B. Laney-Hamilton,https://a.espncdn.com/i/headshots/wnba/players/full/2593770.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433523,Rori Harmon,16,Mystics,Washington,Mystics,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,3,R. Harmon,https://a.espncdn.com/i/headshots/wnba/players/full/4433523.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433815,Lucy Olsen,16,Mystics,Washington,Mystics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,33,L. Olsen,https://a.espncdn.com/i/headshots/wnba/players/full/4433815.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4583144,Cotie McMahon,16,Mystics,Washington,Mystics,12,1,2,1,1,0,0,1,0,1,0,0,0,1,4,0,3,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,23,C. McMahon,https://a.espncdn.com/i/headshots/wnba/players/full/4583144.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,5106145,Darianna Littlepage-Buggs,16,Mystics,Washington,Mystics,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,5,D. Littlepage-Buggs,https://a.espncdn.com/i/headshots/wnba/players/full/5106145.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,5122345,Cassandre Prosper,16,Mystics,Washington,Mystics,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-8,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,18,C. Prosper,https://a.espncdn.com/i/headshots/wnba/players/full/5122345.png,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,5208985,Alicia Florez,16,Mystics,Washington,Mystics,7,0,4,0,3,0,0,0,1,1,2,1,0,2,2,0,0,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,2,A. Florez,NA,Guard,G,Washington Mystics,s:40~l:59~t:16,washington-mystics,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,WSH,e03a3e,002b5c,away,TRUE,94,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,84
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,2529140,Alyssa Thomas,11,Mercury,Phoenix,Mercury,31,8,13,0,0,0,0,2,4,6,10,3,0,4,4,-13,16,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,25,A. Thomas,https://a.espncdn.com/i/headshots/wnba/players/full/2529140.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4068042,Natasha Mack,11,Mercury,Phoenix,Mercury,25,9,12,0,0,1,1,2,6,8,0,3,3,0,4,-2,19,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,4,N. Mack,https://a.espncdn.com/i/headshots/wnba/players/full/4068042.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,5345524,Noemie Brochant,11,Mercury,Phoenix,Mercury,25,3,6,1,3,0,0,0,1,1,2,0,0,1,0,+8,7,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,1,N. Brochant,https://a.espncdn.com/i/headshots/wnba/players/full/5345524.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,887,Sami Whitcomb,11,Mercury,Phoenix,Mercury,16,0,4,0,2,1,1,0,1,1,3,0,1,1,0,-6,1,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,33,S. Whitcomb,https://a.espncdn.com/i/headshots/wnba/players/full/887.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,2998938,Kahleah Copper,11,Mercury,Phoenix,Mercury,31,7,16,0,3,5,6,1,4,5,2,1,0,0,4,-7,19,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,K. Copper,https://a.espncdn.com/i/headshots/wnba/players/full/2998938.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,3919496,Valeriane Ayayi,11,Mercury,Phoenix,Mercury,23,0,0,0,0,7,8,1,2,3,3,0,0,0,1,-13,7,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,11,V. Ayayi,NA,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433424,Maddy Westbeld,11,Mercury,Phoenix,Mercury,9,0,0,0,0,0,0,0,1,1,0,1,1,1,1,+3,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,21,M. Westbeld,https://a.espncdn.com/i/headshots/wnba/players/full/4433424.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4873359,Kyara Linskens,11,Mercury,Phoenix,Mercury,15,1,3,0,2,0,0,0,1,1,0,0,0,1,2,-8,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,31,K. Linskens,https://a.espncdn.com/i/headshots/wnba/players/full/4873359.png,Center,C,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,3065570,Kelsey Plum,11,Mercury,Phoenix,Mercury,17,4,12,1,5,1,1,0,0,0,1,1,0,1,5,-18,10,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,0,K. Plum,https://a.espncdn.com/i/headshots/wnba/players/full/3065570.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4399342,Lexi Held,11,Mercury,Phoenix,Mercury,10,1,4,1,2,0,0,0,0,0,1,0,0,0,0,+6,3,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,10,L. Held,https://a.espncdn.com/i/headshots/wnba/players/full/4399342.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4704594,Marta Suarez,11,Mercury,Phoenix,Mercury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,CONCUSSION PROTOCOL,FALSE,77,M. Suarez,https://a.espncdn.com/i/headshots/wnba/players/full/4704594.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857175,2026,2,2026-08-25,2026-08-26T02:00:00Z,4433542,Saylor Poffenbarger,11,Mercury,Phoenix,Mercury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,6,S. Poffenbarger,NA,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,home,FALSE,84,16,Mystics,Washington,Washington Mystics,WSH,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,e03a3e,002b5c,94
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,2529622,Kayla Thornton,129689,Valkyries,Golden State,Valkyries,8,0,2,0,2,0,0,0,1,1,0,0,0,0,0,-3,0,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,5,K. Thornton,https://a.espncdn.com/i/headshots/wnba/players/full/2529622.png,Forward,F,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,3142328,Gabby Williams,129689,Valkyries,Golden State,Valkyries,30,5,15,3,8,2,4,1,4,5,3,2,0,0,0,+10,15,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,1,G. Williams,https://a.espncdn.com/i/headshots/wnba/players/full/3142328.png,Forward,F,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,4257500,Cecilia Zandalasini,129689,Valkyries,Golden State,Valkyries,30,7,17,2,8,2,2,0,1,1,1,2,1,0,4,+11,18,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,24,C. Zandalasini,https://a.espncdn.com/i/headshots/wnba/players/full/4257500.png,Forward,F,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,2590093,Kiah Stokes,129689,Valkyries,Golden State,Valkyries,27,1,1,0,0,0,0,2,7,9,1,1,2,0,3,+10,2,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,41,K. Stokes,https://a.espncdn.com/i/headshots/wnba/players/full/2590093.png,Center,C,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,4398935,Veronica Burton,129689,Valkyries,Golden State,Valkyries,30,6,11,2,4,0,0,3,1,4,9,5,0,1,1,+11,14,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,22,V. Burton,https://a.espncdn.com/i/headshots/wnba/players/full/4398935.png,Guard,G,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,4432834,Laeticia Amihere,129689,Valkyries,Golden State,Valkyries,5,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,3,L. Amihere,https://a.espncdn.com/i/headshots/wnba/players/full/4432834.png,Forward,F,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
401857171,2026,2,2026-08-24,2026-08-25T00:00:00Z,4790264,Janelle Salaun,129689,Valkyries,Golden State,Valkyries,28,5,11,2,5,0,0,2,3,5,3,1,0,2,1,+16,12,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,13,J. Salaun,https://a.espncdn.com/i/headshots/wnba/players/full/4790264.png,Forward,F,Golden State Valkyries,s:40~l:59~t:129689,golden-state-valkyries,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,GS,b38fcf,000000,away,TRUE,80,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,266092,79bc43,66
