season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,31.6,31.55
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.6,1.554054
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,18.6,18.625
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1262,1262
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1262,1262
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.7,78.689
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.7,32.71
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,29.2,29.15
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,65.6,65.575
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,7.9,7.875
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,24.1,24.075
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,18.0,18
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,22.9,22.875
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,84.2,84.175
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,6.9,6.9
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,20.1,20.125
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,13.0,12.95
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,51.3,51.265060901641846
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.284,1.2836447
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.50,0.5045749
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,44.5,44.453
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,851.0,851
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1660.0,1660
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,PTS,points,Points,The number of points scored.,3367,3367
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,276,276
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",805,805
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,518,518
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1166,1166
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2623,2623
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,720,720
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,915,915
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,315,315
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,963,963
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.7,32.710281014442444
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,21.3,21.275
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,41.5,41.5
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,24.7,24.65
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,3.3,3.275
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,7.4,7.425
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,986,986
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,297,297
2026,11,NA,PHX,Phoenix Mercury,NA,3c286e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",131,131
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,32.9,32.875
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.9,1.8716707
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,19.1,19.1
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1315,1315
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1315,1315
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,77.8,77.839
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.7,34.669
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,28.9,28.9
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,68.0,68
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,10.6,10.6
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,30.6,30.575
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,14.2,14.225
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,18.3,18.275
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,82.6,82.625
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,9.1,9.075
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,19.3,19.325
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,10.3,10.325
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,48.9,48.897796869277954
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.215,1.2150736
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.50,0.5029412
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,42.5,42.5
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,732.0,732
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1497.0,1497
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,PTS,points,Points,The number of points scored.,3305,3305
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,363,363
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",773,773
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,413,413
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FGM,fieldGoalsMade,Field Goals Made,The number of times a 2pt field goal was made.,1156,1156
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FGA,fieldGoalsAttempted,Field Goals Attempted,The number of times a 2pt field goal was attempted.,2720,2720
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FTM,freeThrowsMade,Free Throws Made,The number of times a free throw was made.,569,569
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,FTA,freeThrowsAttempted,Free Throws Attempted,The number of times a free throw was attempted.,731,731
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,3PM,threePointFieldGoalsMade,3-Point Field Goals Made,The number of times a 3pt field goal was made.,424,424
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,3PA,threePointFieldGoalsAttempted,3-Point Field Goals Attempted,The number of times a 3pt field goal was attempted.,1223,1223
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.7,34.66884791851044
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,2PM,avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,The number of 2-point field goals made per game for a team or player.,18.3,18.3
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,offensive,2PA,avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,The number of 2-point field goals attempted per game for a team or player.,37.4,37.425
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,DRPG,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,23.8,23.8
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,BPG,avgBlocks,Blocks Per Game,The average blocks per game.,3.9,3.875
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,SPG,avgSteals,Steals Per Game,The average steals per game.,7.7,7.7
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,DREB,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,952,952
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,308,308
2026,129689,NA,GS,Golden State Valkyries,NA,b38fcf,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,defensive,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",155,155
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,RPG,avgRebounds,Rebounds Per Game,The average rebounds per game.,31.8,31.775
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.4,1.4175627
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,PFPG,avgFouls,Fouls Per Game,The average fouls committed per game.,21.2,21.175
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,GP,gamesPlayed,Games Played,Games Played,40,40
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,MPG,avgMinutes,Minutes Per Game,The average number of minutes per game.,0.0,0
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1271,1271
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,general,REB,rebounds,Rebounds,The total number of rebounds (offensive and defensive).,1271,1271
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,80.8,80.815
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,3P%,threePointPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.6,34.584
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,AFGM,avgFieldGoalsMade,Average Field Goals Made,The average field goals made per game.,29.9,29.85
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,AFGA,avgFieldGoalsAttempted,Average Field Goals Attempted,The average field goals attempted per game.,67.8,67.8
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,A3PM,avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,The average three point field goals made per game.,9.7,9.675
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,A3PA,avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,The average three point field goals attempted per game.,28.0,27.975
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,AFTM,avgFreeThrowsMade,Average Free Throws Made,The average free throw shots made per game.,16.9,16.85
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,AFTA,avgFreeThrowsAttempted,Average Free Throws Attempted,The average free throw shots attempted per game.,20.9,20.85
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,PPG,avgPoints,Points Per Game,The average number of points scored per game.,86.2,86.225
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,ORPG,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,8.4,8.425
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,APG,avgAssists,Assists Per Game,The average assists per game.,19.8,19.775
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,TOPG,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,14.0,13.95
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,2P%,twoPointFieldGoalPct,2-Point Field Goal Percentage,The percentage of 2-points fields goals made by a team or player.,50.7,50.65913200378418
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.272,1.2717552
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.51,0.51161504
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,44.0,44.027
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,2PM,twoPointFieldGoalsMade,2-Point Field Goals Made,The number of 2-point field goals made for a team or player.,807.0,807
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,2PA,twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,The number of 2-point field goals attempted for a team or player.,1593.0,1593
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,PTS,points,Points,The number of points scored.,3449,3449
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,OREB,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,337,337
2026,131935,NA,TOR,Toronto Tempo,NA,33476D,NA,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,offensive,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",791,791
