season,group_id,group_name,group_abbreviation,group_short_name,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,stat_name,stat_display_name,stat_short_display_name,stat_description,stat_abbreviation,stat_type,display_value,value
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,wins,Wins,W,Wins,W,wins,29,29
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,overall,Overall,OVER,Overall Record,Total,total,29-11,NA
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,Home,Home,HOME,Home Record,NA,home,15-5,NA
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,Road,Road,AWAY,Away Record,NA,road,14-6,NA
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,12-7,NA
2026,2,Western Conference,W,NA,129689,s:40~l:59~t:129689,NA,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,8-2,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,86.5,86.525
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,90.6,90.6
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,clincher,Clincher,CLINCH,Clinched Playoff Berth,CLINCH,clincher,x,1
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+4.1,4.09999999999999
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,4,4
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.684,0.68421054
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,losses,Losses,L,Losses,L,losses,13,13
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,3,3
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+163,163
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,points,Points,PTS,Total Points,PTS,points,7.0,7
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3461,3461
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3624,3624
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,streak,Streak,STRK,Current Streak,STRK,streak,W3,3
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.675,0.675
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,wins,Wins,W,Wins,W,wins,27,27
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,overall,Overall,OVER,Overall Record,Total,total,27-13,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,Home,Home,HOME,Home Record,NA,home,13-7,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,Road,Road,AWAY,Away Record,NA,road,14-6,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,13-6,NA
2026,2,Western Conference,W,NA,17,s:40~l:59~t:17,NA,Las Vegas,Aces,LV,Las Vegas Aces,Aces,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,6-4,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,85.4,85.35
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,89.0,89
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,clincher,Clincher,CLINCH,Clinched Playoff Berth,CLINCH,clincher,x,1
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,+3.7,3.7
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,7,7
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.526,0.5263158
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,losses,Losses,L,Losses,L,losses,16,16
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,4,4
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,+146,146
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,points,Points,PTS,Total Points,PTS,points,4.0,4
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3414,3414
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3560,3560
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,streak,Streak,STRK,Current Streak,STRK,streak,W4,4
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.600,0.6
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wins,Wins,W,Wins,W,wins,24,24
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,overall,Overall,OVER,Overall Record,Total,total,24-16,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,Home,Home,HOME,Home Record,NA,home,14-6,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,Road,Road,AWAY,Away Record,NA,road,10-10,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,10-9,NA
2026,2,Western Conference,W,NA,3,s:40~l:59~t:3,NA,Dallas,Wings,DAL,Dallas Wings,Wings,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,5-5,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,91.1,91.05
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,86.6,86.575
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,clincher,Clincher,CLINCH,Eliminated From Playoffs,CLINCH,clincher,e,4
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,-4.5,-4.5
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,15,15
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.316,0.31578946
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,losses,Losses,L,Losses,L,losses,24,24
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,5,5
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,-179,-179
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,points,Points,PTS,Total Points,PTS,points,-4.0,-4
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3642,3642
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3463,3463
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,streak,Streak,STRK,Current Streak,STRK,streak,L1,-1
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.400,0.4
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wins,Wins,W,Wins,W,wins,16,16
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,overall,Overall,OVER,Overall Record,Total,total,16-24,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,Home,Home,HOME,Home Record,NA,home,8-12,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,Road,Road,AWAY,Away Record,NA,road,8-12,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,6-13,NA
2026,2,Western Conference,W,NA,132052,s:40~l:59~t:132052,NA,Portland,Fire,POR,Portland Fire,Fire,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,5-5,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,91.8,91.8
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,87.4,87.35
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,clincher,Clincher,CLINCH,Eliminated From Playoffs,CLINCH,clincher,e,4
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,differential,Average Point Differential,DIFF,Average Point Differential,DIFF,differential,-4.5,-4.5
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,divisionWinPercent,Division Win Percentage,DPCT,Division Winning Percentage,DPCT,divisionwinpercent,0.000,0
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,gamesBehind,Games Back,GB,Games Back,GB,gamesbehind,16,16
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,leagueWinPercent,League Win Percentage,LPCT,League Winning Percentage,LPCT,leaguewinpercent,0.421,0.42105263
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,losses,Losses,L,Losses,L,losses,25,25
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,playoffSeed,Position,POS,Playoff Seed,SEED,playoffseed,6,6
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,pointDifferential,Point Differential,DIFF,Point Differential,DIFF,pointdifferential,-178,-178
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,points,Points,PTS,Total Points,PTS,points,-5.0,-5
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,pointsAgainst,Points Against,PA,Total Points Against,PA,pointsagainst,3672,3672
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,pointsFor,Points For,PF,Total Points For,PF,pointsfor,3494,3494
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,streak,Streak,STRK,Current Streak,STRK,streak,W2,2
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,winPercent,Win Percentage,PCT,Winning Percentage,PCT,winpercent,.375,0.375
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,wins,Wins,W,Wins,W,wins,15,15
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,gamesAhead,Games Ahead,GA,Games Ahead,GA,gamesahead,-,0
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,overall,Overall,OVER,Overall Record,Total,total,15-25,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,Home,Home,HOME,Home Record,NA,home,7-13,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,Road,Road,AWAY,Away Record,NA,road,8-12,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,vs. Div.,DIV,DIV,Division Record,NA,vsdiv,0-0,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,vs. Conf.,CONF,CONF,Conference Record,NA,vsconf,8-11,NA
2026,2,Western Conference,W,NA,6,s:40~l:59~t:6,NA,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,Last Ten Games,Last Ten Games,L10,Record last 10 games,Last Ten,lasttengames,3-7,NA
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,avgPointsAgainst,Opponent Points Per Game,OPP PPG,Opponent Points Per Game,OPP PPG,avgpointsagainst,87.3,87.25
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,avgPointsFor,Points Per Game,PPG,Points Per Game,PPG,avgpointsfor,84.2,84.175
2026,2,Western Conference,W,NA,11,s:40~l:59~t:11,NA,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,NA,NA,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,clincher,Clincher,CLINCH,Eliminated From Playoffs,CLINCH,clincher,e,4
