season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,120-321,NA
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,37.4,37.4
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,1707-2065,NA
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,82.7,82.7
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,590,590
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",110,110
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.4,1.4
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.7,0.7
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.380,1.38
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.51,0.51
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,8,8
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,0,0
2026,3149391,A'ja Wilson,A'ja,Wilson,C,22,17,Las Vegas Aces,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,GP,gamesPlayed,Games Played,Games Played,3,3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,5.0,5
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,1.3,1.3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.3,0.3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,0.7,0.7
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,1.0,1
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,AST,avgAssists,Assists Per Game,The average assists per game.,0.3,0.3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.3,0.3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.7,0.7
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,0.7,0.7
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,0.7-1.7,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.0,40
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.0-0.0,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,0.0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,0.0-0.0,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,0.0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.7,1.7
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,PTS,points,Points,The number of points scored.,4,4
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,1,1
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,2,2
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,3,3
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",1,1
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,1,1
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",2,2
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,2,2
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,2-5,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.0,40
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,0-0,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,0.0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,0-0,NA
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,0.0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,5,5
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,0.5,0.5
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.5,0.5
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,0.800,0.8
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.40,0.4
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,0,0
2026,3904479,NA,NA,NA,NA,NA,131935,Toronto Tempo,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,GP,gamesPlayed,Games Played,Games Played,261,261
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,184,184
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,26.6,26.6
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,13.5,13.5
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.6,0.6
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.9,2.9
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,3.5,3.5
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.3,3.3
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.9,0.9
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.3,0.3
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.2,2.2
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,4.8-11.9,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.8,40.8
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,2.1-5.9,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.3,35.3
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,1.8-2.2,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,81.7,81.7
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.3,2.3
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,PTS,points,Points,The number of points scored.,3534,3534
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,150,150
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,766,766
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,916,916
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",854,854
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,230,230
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",89,89
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,582,582
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,1262-3094,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.8,40.8
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,541-1531,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.3,35.3
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,469-574,NA
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,81.7,81.7
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,606,606
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",4,4
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.5,1.5
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.4,0.4
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.142,1.142
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.50,0.5
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,26,26
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,2,2
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,2,2
2026,3904576,Marina Mabrey,Marina,Mabrey,G,3,131935,Los Angeles Sparks,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,GP,gamesPlayed,Games Played,Games Played,264,264
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,259,259
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,33.6,33.6
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,19.2,19.2
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.6,0.6
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.6,2.6
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,3.2,3.2
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.8,3.8
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.4,1.4
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.1,0.1
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.1,2.1
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,6.5-16.6,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.1,39.1
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,2.3-6.8,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.4,34.4
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,3.9-4.5,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,86.9,86.9
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.5,2.5
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,PTS,points,Points,The number of points scored.,5073,5073
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,162,162
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,684,684
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,846,846
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",1016,1016
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,378,378
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",28,28
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,567,567
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,1713-4380,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.1,39.1
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,616-1789,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,34.4,34.4
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,1031-1186,NA
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,86.9,86.9
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,656,656
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",5,5
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.8,1.8
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.7,0.7
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.158,1.158
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.46,0.46
2026,3904577,Arike Ogunbowale,Arike,Ogunbowale,G,24,3,Dallas Wings,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,36,36
