game_id,season,period,clock,team_id,team_tricode,person_id,player_name,action_type,sub_type,shot_result,shot_value,shot_distance,x_legacy,y_legacy,description,score_home,score_away
1022600127,2026,4,PT02M40.00S,1611661319,LVA,204323,Parker-Tyus,Made Shot,Jump Shot,Made,3,24,235,-5,Parker-Tyus 24' 3PT Jump Shot (12 PTS) (Wilson 5 AST),70,78
1022600127,2026,4,PT02M17.00S,1611661313,NYL,1629477,Ionescu,Made Shot,Step Back Jump shot,Made,3,26,-160,205,Ionescu 26' 3PT Step Back Jump Shot (16 PTS),70,81
1022600127,2026,4,PT02M03.00S,1611661319,LVA,1629498,Young,Made Shot,Pullup Jump shot,Made,2,10,20,99,Young 10' Pullup Jump Shot (17 PTS),72,81
1022600127,2026,4,PT01M30.00S,1611661313,NYL,1627668,Stewart,Made Shot,Jump Shot,Made,3,27,-82,255,Stewart 27' 3PT Jump Shot (20 PTS) (Ionescu 3 AST),72,84
1022600127,2026,4,PT01M01.00S,1611661313,NYL,1629477,Ionescu,Missed Shot,Driving Layup Shot,Missed,2,4,-17,36,MISS Ionescu 4' Driving Layup,,
1022600127,2026,4,PT00M55.00S,1611661319,LVA,203833,Gray,Missed Shot,Running Pull-Up Jump Shot,Missed,3,27,-10,271,MISS Gray 27' 3PT Running Pull-Up Jump Shot,,
1022600127,2026,4,PT00M44.00S,1611661319,LVA,1629498,Young,Made Shot,Driving Layup Shot,Made,2,3,16,26,Young 3' Driving Layup (19 PTS) (Gray 8 AST),76,84
1022600127,2026,4,PT00M21.60S,1611661313,NYL,1627673,Jones,Made Shot,Jump Shot,Made,3,26,-131,223,Jones 26' 3PT Jump Shot (14 PTS) (Ionescu 4 AST),76,87
1022600128,2026,1,PT09M32.00S,1611661317,PHX,203826,Thomas,Missed Shot,Turnaround Bank shot,Missed,2,12,95,66,MISS Thomas 12' Turnaround Bank Shot,,
1022600128,2026,1,PT09M19.00S,1611661325,IND,1628909,Mitchell,Made Shot,Jump Shot,Made,3,25,201,153,Mitchell 25' 3PT Jump Shot (3 PTS) (Boston 1 AST),3,0
1022600128,2026,1,PT08M50.00S,1611661325,IND,1628909,Mitchell,Missed Shot,Driving Finger Roll Layup Shot,Missed,2,1,4,14,MISS Mitchell 1' Driving Finger Roll Layup,,
1022600128,2026,1,PT08M42.00S,1611661317,PHX,201886,Bonner,Missed Shot,Pullup Jump shot,Missed,3,30,46,295,MISS Bonner 30' 3PT Pullup Jump Shot,,
1022600128,2026,1,PT08M31.00S,1611661325,IND,1628909,Mitchell,Made Shot,Cutting Layup Shot,Made,2,1,7,4,Mitchell 1' Cutting Layup Shot (5 PTS) (Boston 2 AST),5,2
1022600128,2026,1,PT08M03.00S,1611661317,PHX,203826,Thomas,Made Shot,Jump Shot,Made,2,18,78,158,Thomas 18' Jump Shot (2 PTS) (Bonner 1 AST),5,4
1022600128,2026,1,PT07M38.00S,1611661317,PHX,1627674,Copper,Made Shot,Driving Reverse Layup Shot,Made,2,3,-12,27,Copper 3' Driving Reverse Layup (4 PTS),8,6
1022600128,2026,1,PT07M17.00S,1611661325,IND,1642286,Clark,Missed Shot,Driving Finger Roll Layup Shot,Missed,2,0,-1,3,MISS Clark Driving Finger Roll Layup,,
1022600128,2026,1,PT07M10.00S,1611661317,PHX,1643493,Brochant,Made Shot,Running Pull-Up Jump Shot,Made,3,27,-93,258,Brochant 27' 3PT Running Pull-Up Jump Shot (3 PTS),8,9
1022600128,2026,1,PT06M55.00S,1611661325,IND,1641648,Boston,Made Shot,Layup Shot,Made,2,1,5,1,Boston 1' Layup (2 PTS) (Mitchell 1 AST),10,9
1022600128,2026,1,PT06M43.00S,1611661317,PHX,203826,Thomas,Made Shot,Reverse Layup Shot,Made,2,2,24,5,Thomas 2' Reverse Layup (4 PTS) (Brochant 1 AST),10,11
1022600128,2026,1,PT06M35.00S,1611661325,IND,1642286,Clark,Made Shot,Step Back Jump shot,Made,3,31,-116,285,Clark 31' 3PT Step Back Jump Shot (6 PTS),13,11
1022600128,2026,1,PT06M19.00S,1611661317,PHX,1631118,Held,Made Shot,Pullup Jump shot,Made,3,29,199,210,Held 29' 3PT Pullup Jump Shot (3 PTS) (Brochant 2 AST),13,14
1022600128,2026,1,PT06M07.00S,1611661325,IND,1642286,Clark,Made Shot,Driving Finger Roll Layup Shot,Made,2,1,4,-4,Clark 1' Driving Finger Roll Layup (8 PTS),15,14
1022600128,2026,1,PT05M46.00S,1611661317,PHX,201886,Bonner,Missed Shot,Driving Layup Shot,Missed,2,1,-2,5,MISS Bonner 1' Driving Layup,,
1022600128,2026,1,PT05M39.00S,1611661325,IND,1628909,Mitchell,Made Shot,Step Back Jump shot,Made,3,0,162,162,Mitchell 3PT Step Back Jump Shot (8 PTS),18,14
1022600128,2026,1,PT05M20.00S,1611661317,PHX,1631118,Held,Missed Shot,Pullup Jump shot,Missed,2,14,83,109,MISS Held 14' Pullup Jump Shot,,
1022600128,2026,1,PT05M11.00S,1611661325,IND,1642286,Clark,Made Shot,Step Back Jump shot,Made,3,28,-149,240,Clark 28' 3PT Step Back Jump Shot (11 PTS),21,14
1022600128,2026,1,PT04M56.00S,1611661317,PHX,1627674,Copper,Missed Shot,Step Back Jump shot,Missed,3,26,-77,244,MISS Copper 26' 3PT Step Back Jump Shot,,
1022600128,2026,1,PT04M46.00S,1611661325,IND,1642286,Clark,Missed Shot,Pullup Jump shot,Missed,3,30,-217,211,MISS Clark 30' 3PT Pullup Jump Shot,,
1022600128,2026,1,PT04M38.00S,1611661317,PHX,1627674,Copper,Made Shot,Running Layup Shot,Made,2,1,-6,-5,Copper 1' Running Layup (6 PTS) (Brochant 3 AST),21,16
1022600128,2026,1,PT04M09.00S,1611661317,PHX,1643493,Brochant,Made Shot,Pullup Jump shot,Made,2,16,-99,131,Brochant 16' Pullup Jump Shot (5 PTS),21,18
1022600128,2026,1,PT03M48.00S,1611661325,IND,1628909,Mitchell,Missed Shot,Jump Shot,Missed,3,27,-144,231,MISS Mitchell 27' 3PT Jump Shot,,
1022600128,2026,1,PT03M43.00S,1611661325,IND,1628881,Billings,Made Shot,Putback Layup Shot,Made,2,1,0,-6,Billings 1' Putback Layup (2 PTS),23,18
1022600128,2026,1,PT03M13.00S,1611661317,PHX,203826,Thomas,Made Shot,Running Layup Shot,Made,2,0,-2,-1,Thomas Running Layup (6 PTS) (Brochant 4 AST),23,20
1022600128,2026,1,PT02M58.00S,1611661325,IND,1628881,Billings,Made Shot,Reverse Layup Shot,Made,2,0,0,1,Billings Reverse Layup (4 PTS) (Clark 1 AST),25,20
1022600128,2026,1,PT02M33.00S,1611661317,PHX,1643493,Brochant,Missed Shot,Turnaround Jump Shot,Missed,2,20,-199,5,MISS Brochant 20' Turnaround Jump Shot,,
1022600128,2026,1,PT02M23.00S,1611661325,IND,1628909,Mitchell,Made Shot,Cutting Finger Roll Layup Shot,Made,2,2,-5,20,Mitchell 2' Cutting Finger Roll Layup Shot (10 PTS) (Clark 2 AST),27,20
1022600128,2026,1,PT02M13.00S,1611661317,PHX,1643493,Brochant,Missed Shot,Cutting Layup Shot,Missed,2,2,-2,16,MISS Brochant 2' Cutting Layup Shot,,
1022600128,2026,1,PT02M06.00S,1611661317,PHX,1643438,Suarez,Made Shot,Driving Layup Shot,Made,2,1,1,11,Suarez 1' Driving Layup (2 PTS) (Brochant 5 AST),27,22
1022600128,2026,1,PT01M29.00S,1611661325,IND,1629482,Cunningham,Made Shot,Jump Shot,Made,3,27,186,196,Cunningham 27' 3PT Jump Shot (3 PTS) (Clark 3 AST),30,24
1022600128,2026,1,PT01M16.00S,1611661317,PHX,1631118,Held,Missed Shot,Driving Layup Shot,Missed,2,2,16,11,MISS Held 2' Driving Layup,,
1022600128,2026,1,PT01M12.00S,1611661325,IND,1642286,Clark,Made Shot,Running Layup Shot,Made,2,2,6,14,Clark 2' Running Layup (13 PTS) (Johnson 1 AST),32,24
1022600128,2026,1,PT00M59.70S,1611661317,PHX,204468,Ayayi,Made Shot,Jump Shot,Made,3,27,3,267,Ayayi 27' 3PT Jump Shot (3 PTS) (Thomas 1 AST),32,27
1022600128,2026,1,PT00M45.90S,1611661325,IND,1628899,Hines-Allen,Missed Shot,Driving Layup Shot,Missed,2,2,11,13,MISS Hines-Allen 2' Driving Layup,,
1022600128,2026,1,PT00M44.60S,1611661325,IND,1628899,Hines-Allen,Made Shot,Putback Layup Shot,Made,2,1,1,12,Hines-Allen 1' Putback Layup (2 PTS),34,27
1022600128,2026,1,PT00M29.00S,1611661317,PHX,1643487,Carter,Missed Shot,Driving Layup Shot,Missed,2,3,16,26,MISS Carter 3' Driving Layup,,
1022600128,2026,1,PT00M00.00S,1611661317,PHX,204468,Ayayi,Made Shot,Driving Finger Roll Layup Shot,Made,2,3,16,31,Ayayi 3' Driving Finger Roll Layup (5 PTS),35,29
1022600128,2026,2,PT09M14.00S,1611661325,IND,1641648,Boston,Missed Shot,Turnaround Bank shot,Missed,2,7,68,8,MISS Boston 7' Turnaround Bank Shot,,
1022600128,2026,2,PT09M11.00S,1611661325,IND,1628899,Hines-Allen,Missed Shot,Tip Layup Shot,Missed,2,1,0,-6,MISS Hines-Allen 1' Tip Layup Shot,,
1022600128,2026,2,PT08M57.00S,1611661317,PHX,204468,Ayayi,Missed Shot,Jump Shot,Missed,3,27,221,149,MISS Ayayi 27' 3PT Jump Shot,,
1022600128,2026,2,PT08M46.00S,1611661325,IND,1641648,Boston,Made Shot,Driving Hook Shot,Made,2,2,-10,14,Boston 2' Driving Hook Shot (4 PTS) (Mitchell 2 AST),37,29
1022600128,2026,2,PT08M23.00S,1611661325,IND,1629482,Cunningham,Missed Shot,Jump Shot,Missed,3,27,162,217,MISS Cunningham 27' 3PT Jump Shot,,
1022600128,2026,2,PT08M11.00S,1611661317,PHX,1627674,Copper,Made Shot,Jump Shot,Made,3,28,173,214,Copper 28' 3PT Jump Shot (13 PTS) (Thomas 2 AST),37,34
1022600128,2026,2,PT07M35.00S,1611661317,PHX,203826,Thomas,Made Shot,Turnaround Bank shot,Made,2,6,-35,49,Thomas 6' Turnaround Bank Shot (8 PTS),39,36
1022600128,2026,2,PT07M24.00S,1611661325,IND,1641648,Boston,Missed Shot,Driving Floating Jump Shot,Missed,2,9,-3,94,MISS Boston 9' Driving Floating Jump Shot,,
1022600128,2026,2,PT07M16.00S,1611661325,IND,1628899,Hines-Allen,Made Shot,Cutting Layup Shot,Made,2,2,5,17,Hines-Allen 2' Cutting Layup Shot (5 PTS) (Clark 4 AST),41,36
1022600128,2026,2,PT07M02.00S,1611661317,PHX,201886,Bonner,Made Shot,Driving Layup Shot,Made,2,1,-13,7,Bonner 1' Driving Layup (2 PTS),41,38
1022600128,2026,2,PT06M49.00S,1611661325,IND,1641648,Boston,Missed Shot,Jump Shot,Missed,3,26,158,205,MISS Boston 26' 3PT Jump Shot,,
1022600128,2026,2,PT06M37.00S,1611661317,PHX,1643493,Brochant,Missed Shot,Jump Shot,Missed,3,0,-232,9,MISS Brochant 3PT Jump Shot,,
1022600128,2026,2,PT06M10.00S,1611661317,PHX,201886,Bonner,Made Shot,Jump Shot,Made,3,25,-200,154,Bonner 25' 3PT Jump Shot (5 PTS) (Thomas 3 AST),44,41
1022600128,2026,2,PT05M45.00S,1611661325,IND,1642286,Clark,Missed Shot,Step Back Jump shot,Missed,2,17,73,148,MISS Clark 17' Step Back Jump Shot,,
1022600128,2026,2,PT05M20.00S,1611661317,PHX,201886,Bonner,Missed Shot,Jump Shot,Missed,3,26,-97,242,MISS Bonner 26' 3PT Jump Shot,,
1022600128,2026,2,PT05M02.00S,1611661325,IND,1642286,Clark,Missed Shot,Step Back Jump shot,Missed,2,16,-27,159,MISS Clark 16' Step Back Jump Shot,,
1022600128,2026,2,PT04M49.00S,1611661317,PHX,201886,Bonner,Made Shot,Cutting Layup Shot,Made,2,1,-12,6,Bonner 1' Cutting Layup Shot (7 PTS) (Brochant 6 AST),44,43
1022600128,2026,2,PT04M42.00S,1611661325,IND,1628909,Mitchell,Missed Shot,Step Back Jump shot,Missed,2,16,-154,31,MISS Mitchell 16' Step Back Jump Shot,,
1022600128,2026,2,PT04M35.00S,1611661317,PHX,203826,Thomas,Made Shot,Running Layup Shot,Made,2,1,-6,-10,Thomas 1' Running Layup (10 PTS),44,46
1022600128,2026,2,PT04M12.00S,1611661325,IND,1641648,Boston,Made Shot,Layup Shot,Made,2,3,18,18,Boston 3' Layup (8 PTS) (Clark 5 AST),46,46
1022600128,2026,2,PT03M54.00S,1611661317,PHX,204468,Ayayi,Missed Shot,Jump Shot,Missed,3,25,190,165,MISS Ayayi 25' 3PT Jump Shot,,
1022600128,2026,2,PT03M20.00S,1611661317,PHX,201886,Bonner,Made Shot,Jump Shot,Made,3,0,234,18,Bonner 3PT Jump Shot (11 PTS) (Thomas 4 AST),46,51
1022600128,2026,2,PT02M57.00S,1611661317,PHX,201886,Bonner,Missed Shot,Driving Finger Roll Layup Shot,Missed,2,1,5,-1,MISS Bonner 1' Driving Finger Roll Layup,,
1022600128,2026,2,PT02M50.00S,1611661325,IND,1631086,Hull,Made Shot,Pullup Jump shot,Made,2,13,-128,1,Hull 13' Pullup Jump Shot (2 PTS) (Clark 6 AST),48,51
1022600128,2026,2,PT02M31.00S,1611661325,IND,1641648,Boston,Made Shot,Running Layup Shot,Made,2,1,8,11,Boston 1' Running Layup (10 PTS) (Clark 7 AST),50,51
1022600128,2026,2,PT02M15.00S,1611661317,PHX,203826,Thomas,Made Shot,Jump Shot,Made,2,17,78,147,Thomas 17' Jump Shot (12 PTS) (Brochant 7 AST),50,53
1022600128,2026,2,PT01M49.00S,1611661317,PHX,203826,Thomas,Missed Shot,Jump Shot,Missed,2,14,-134,52,MISS Thomas 14' Jump Shot,,
1022600128,2026,2,PT01M28.00S,1611661325,IND,1631086,Hull,Made Shot,Cutting Layup Shot,Made,2,2,18,7,Hull 2' Cutting Layup Shot (4 PTS) (Hines-Allen 1 AST),52,53
1022600128,2026,2,PT00M53.60S,1611661325,IND,1628909,Mitchell,Made Shot,Pullup Jump shot,Made,3,26,-195,168,Mitchell 26' 3PT Pullup Jump Shot (13 PTS) (Hines-Allen 2 AST),55,53
1022600128,2026,2,PT00M37.20S,1611661325,IND,1628899,Hines-Allen,Missed Shot,Running Layup Shot,Missed,2,2,6,17,MISS Hines-Allen 2' Running Layup,,
1022600128,2026,2,PT00M06.30S,1611661325,IND,1628909,Mitchell,Missed Shot,Step Back Jump shot,Missed,3,27,-149,229,MISS Mitchell 27' 3PT Step Back Jump Shot,,
1022600128,2026,2,PT00M00.70S,1611661317,PHX,203826,Thomas,Missed Shot,Jump Shot,Missed,3,57,56,566,MISS Thomas 57' 3PT Jump Shot,,
1022600128,2026,3,PT09M39.00S,1611661317,PHX,201886,Bonner,Missed Shot,Jump Shot,Missed,3,25,45,249,MISS Bonner 25' 3PT Jump Shot,,
1022600128,2026,3,PT09M25.00S,1611661325,IND,1641648,Boston,Made Shot,Driving Layup Shot,Made,2,3,-4,26,Boston 3' Driving Layup (12 PTS) (Mitchell 3 AST),57,53
1022600128,2026,3,PT09M09.00S,1611661317,PHX,203826,Thomas,Made Shot,Layup Shot,Made,2,2,18,17,Thomas 2' Layup (14 PTS) (Copper 1 AST),57,55
1022600128,2026,3,PT08M45.00S,1611661325,IND,1631086,Hull,Missed Shot,Jump Shot,Missed,3,24,-240,-38,MISS Hull 24' 3PT Jump Shot,,
1022600128,2026,3,PT08M28.00S,1611661325,IND,1628909,Mitchell,Made Shot,Jump Shot,Made,3,25,209,142,Mitchell 25' 3PT Jump Shot (16 PTS) (Boston 3 AST),60,57
1022600128,2026,3,PT08M14.00S,1611661317,PHX,1631118,Held,Made Shot,Step Back Jump shot,Made,2,20,-121,162,Held 20' Step Back Jump Shot (5 PTS),60,59
1022600128,2026,3,PT08M01.00S,1611661325,IND,1641648,Boston,Made Shot,Cutting Layup Shot,Made,2,1,6,7,Boston 1' Cutting Layup Shot (14 PTS) (Clark 8 AST),62,59
1022600128,2026,3,PT07M45.00S,1611661317,PHX,1627674,Copper,Made Shot,Driving Finger Roll Layup Shot,Made,2,3,26,22,Copper 3' Driving Finger Roll Layup (19 PTS),62,61
1022600128,2026,3,PT07M07.00S,1611661317,PHX,1627674,Copper,Missed Shot,Step Back Jump shot,Missed,2,13,123,52,MISS Copper 13' Step Back Jump Shot,,
1022600128,2026,3,PT06M45.00S,1611661325,IND,1641648,Boston,Missed Shot,Turnaround Fadeaway shot,Missed,2,6,-56,6,MISS Boston 6' Turnaround Fadeaway Shot,,
1022600128,2026,3,PT06M17.00S,1611661317,PHX,1643493,Brochant,Made Shot,Running Finger Roll Layup Shot,Made,2,3,-21,25,Brochant 3' Running Finger Roll Layup (7 PTS),64,63
1022600128,2026,3,PT06M02.00S,1611661325,IND,1642286,Clark,Made Shot,Pullup Jump shot,Made,3,28,53,274,Clark 28' 3PT Pullup Jump Shot (19 PTS) (Boston 4 AST),67,63
1022600128,2026,3,PT05M47.00S,1611661317,PHX,201886,Bonner,Made Shot,Driving Layup Shot,Made,2,2,6,22,Bonner 2' Driving Layup (13 PTS) (Thomas 5 AST),67,65
1022600128,2026,3,PT05M33.00S,1611661325,IND,1641648,Boston,Missed Shot,Jump Shot,Missed,3,25,246,-6,MISS Boston 25' 3PT Jump Shot,,
1022600128,2026,3,PT05M15.00S,1611661317,PHX,1631118,Held,Made Shot,Running Layup Shot,Made,2,1,12,6,Held 1' Running Layup (7 PTS) (Thomas 6 AST),67,67
1022600128,2026,3,PT05M05.00S,1611661325,IND,1628909,Mitchell,Made Shot,Driving Finger Roll Layup Shot,Made,2,1,-1,9,Mitchell 1' Driving Finger Roll Layup (18 PTS),69,67
1022600128,2026,3,PT04M43.00S,1611661325,IND,1641648,Boston,Made Shot,Driving Layup Shot,Made,2,2,7,16,Boston 2' Driving Layup (16 PTS) (Johnson 2 AST),71,67
1022600128,2026,3,PT04M27.00S,1611661317,PHX,201886,Bonner,Missed Shot,Jump Shot,Missed,3,28,-216,181,MISS Bonner 28' 3PT Jump Shot,,
1022600128,2026,3,PT04M24.00S,1611661317,PHX,204468,Ayayi,Made Shot,Putback Layup Shot,Made,2,3,1,25,Ayayi 3' Putback Layup (7 PTS),71,69
1022600128,2026,3,PT04M13.00S,1611661325,IND,1628909,Mitchell,Made Shot,Pullup Jump shot,Made,3,27,-111,247,Mitchell 27' 3PT Pullup Jump Shot (21 PTS),74,70
1022600128,2026,3,PT03M57.00S,1611661317,PHX,1631118,Held,Missed Shot,Turnaround Bank shot,Missed,2,8,62,50,MISS Held 8' Turnaround Bank Shot,,
1022600128,2026,3,PT03M44.00S,1611661317,PHX,203826,Thomas,Missed Shot,Turnaround Fadeaway Bank Jump Shot,Missed,2,3,32,11,MISS Thomas 3' Turnaround Fadeaway Bank Jump Shot,,
1022600128,2026,3,PT03M33.00S,1611661325,IND,1643433,Johnson,Missed Shot,Jump Shot,Missed,3,25,-246,-27,MISS Johnson 25' 3PT Jump Shot,,
1022600128,2026,3,PT03M18.00S,1611661317,PHX,203826,Thomas,Missed Shot,Driving Layup Shot,Missed,2,5,-49,22,MISS Thomas 5' Driving Layup,,
1022600128,2026,3,PT03M12.00S,1611661325,IND,1628909,Mitchell,Missed Shot,Running Reverse Layup Shot,Missed,2,0,-1,2,MISS Mitchell Running Reverse Layup,,
1022600128,2026,3,PT02M47.00S,1611661325,IND,1628899,Hines-Allen,Made Shot,Driving Layup Shot,Made,2,1,7,2,Hines-Allen 1' Driving Layup (7 PTS),76,72
1022600128,2026,3,PT02M36.00S,1611661317,PHX,203826,Thomas,Made Shot,Cutting Layup Shot,Made,2,2,8,13,Thomas 2' Cutting Layup Shot (16 PTS) (Brochant 8 AST),77,74
1022600128,2026,3,PT02M11.00S,1611661325,IND,1628909,Mitchell,Made Shot,Driving Floating Jump Shot,Made,2,6,-49,34,Mitchell 6' Driving Floating Jump Shot (24 PTS) (Boston 5 AST),80,74
1022600128,2026,3,PT01M50.00S,1611661317,PHX,204468,Ayayi,Missed Shot,Jump Shot,Missed,3,28,-182,208,MISS Ayayi 28' 3PT Jump Shot,,
1022600128,2026,3,PT01M46.00S,1611661317,PHX,1643438,Suarez,Made Shot,Layup Shot,Made,2,1,-3,13,Suarez 1' Layup (4 PTS),80,76
1022600128,2026,3,PT01M33.00S,1611661317,PHX,1643438,Suarez,Missed Shot,Jump Shot,Missed,3,25,-223,109,MISS Suarez 25' 3PT Jump Shot,,
1022600128,2026,3,PT01M13.00S,1611661325,IND,1628899,Hines-Allen,Made Shot,Layup Shot,Made,2,2,-22,1,Hines-Allen 2' Layup (10 PTS) (Mitchell 4 AST),84,78
1022600128,2026,3,PT00M59.00S,1611661317,PHX,1643438,Suarez,Made Shot,Cutting Layup Shot,Made,2,1,4,7,Suarez 1' Cutting Layup Shot (6 PTS) (Ayayi 1 AST),84,80
1022600128,2026,3,PT00M00.70S,1611661325,IND,1630112,Harris,Missed Shot,Jump Shot,Missed,3,0,-232,36,MISS Harris 3PT Jump Shot,,
1022600128,2026,4,PT09M47.00S,1611661325,IND,1631086,Hull,Made Shot,Jump Shot,Made,3,27,204,184,Hull 27' 3PT Jump Shot (7 PTS) (Mitchell 5 AST),88,82
1022600128,2026,4,PT09M32.00S,1611661317,PHX,204468,Ayayi,Made Shot,Driving Finger Roll Layup Shot,Made,2,2,21,12,Ayayi 2' Driving Finger Roll Layup (14 PTS),88,84
1022600128,2026,4,PT09M08.00S,1611661325,IND,1630112,Harris,Missed Shot,Jump Shot,Missed,3,25,-143,204,MISS Harris 25' 3PT Jump Shot,,
1022600128,2026,4,PT08M54.00S,1611661317,PHX,1627674,Copper,Missed Shot,Jump Shot,Missed,3,27,-92,255,MISS Copper 27' 3PT Jump Shot,,
1022600128,2026,4,PT08M22.00S,1611661317,PHX,1627674,Copper,Made Shot,Driving Finger Roll Layup Shot,Made,2,4,-34,15,Copper 4' Driving Finger Roll Layup (21 PTS),88,86
1022600128,2026,4,PT07M59.00S,1611661325,IND,1628899,Hines-Allen,Missed Shot,Jump Shot,Missed,3,26,201,172,MISS Hines-Allen 26' 3PT Jump Shot,,
1022600128,2026,4,PT07M34.00S,1611661317,PHX,204468,Ayayi,Made Shot,Fadeaway Jump Shot,Made,2,7,-49,55,Ayayi 7' Fadeaway Jumper (16 PTS) (Thomas 7 AST),88,89
1022600128,2026,4,PT07M08.00S,1611661325,IND,1641648,Boston,Made Shot,Jump Shot,Made,3,25,-74,236,Boston 25' 3PT Jump Shot (19 PTS) (Johnson 3 AST),91,89
1022600128,2026,4,PT06M20.00S,1611661325,IND,1641648,Boston,Missed Shot,Jump Shot,Missed,3,25,-107,228,MISS Boston 25' 3PT Jump Shot,,
1022600128,2026,4,PT06M16.00S,1611661317,PHX,1643493,Brochant,Made Shot,Running Layup Shot,Made,2,1,-4,13,Brochant 1' Running Layup (9 PTS),91,91
1022600128,2026,4,PT05M52.00S,1611661325,IND,1628899,Hines-Allen,Missed Shot,Jump Shot,Missed,3,26,-123,232,MISS Hines-Allen 26' 3PT Jump Shot,,
1022600128,2026,4,PT05M34.00S,1611661317,PHX,203826,Thomas,Made Shot,Jump Shot,Made,2,17,-3,167,Thomas 17' Jump Shot (18 PTS) (Ayayi 2 AST),91,93
1022600128,2026,4,PT05M09.00S,1611661325,IND,1628899,Hines-Allen,Made Shot,Cutting Layup Shot,Made,2,1,-10,2,Hines-Allen 1' Cutting Layup Shot (13 PTS) (Johnson 4 AST),93,93
1022600128,2026,4,PT04M51.00S,1611661317,PHX,203826,Thomas,Made Shot,Jump Shot,Made,2,16,56,146,Thomas 16' Jump Shot (20 PTS) (Brochant 9 AST),93,95
1022600128,2026,4,PT04M38.00S,1611661325,IND,1628909,Mitchell,Made Shot,Jump Shot,Made,3,29,182,222,Mitchell 29' 3PT Jump Shot (27 PTS) (Johnson 5 AST),96,95
1022600128,2026,4,PT04M23.00S,1611661317,PHX,1643493,Brochant,Made Shot,Jump Shot,Made,3,26,-66,251,Brochant 26' 3PT Jump Shot (12 PTS) (Thomas 8 AST),96,98
1022600128,2026,4,PT03M48.00S,1611661317,PHX,203826,Thomas,Made Shot,Turnaround Hook Shot,Made,2,4,23,36,Thomas 4' Turnaround Hook Shot (22 PTS),96,100
1022600128,2026,4,PT03M29.00S,1611661325,IND,1641648,Boston,Missed Shot,Layup Shot,Missed,2,1,-12,-6,MISS Boston 1' Layup,,
1022600128,2026,4,PT03M08.00S,1611661317,PHX,1627674,Copper,Missed Shot,Driving Floating Bank Jump Shot,Missed,2,5,-9,48,MISS Copper 5' Driving Floating Bank Jump Shot,,
1022600128,2026,4,PT02M45.00S,1611661325,IND,1643433,Johnson,Made Shot,Jump Shot,Made,2,20,197,15,Johnson 20' Jump Shot (2 PTS) (Hull 1 AST),98,100
1022600128,2026,4,PT01M58.00S,1611661325,IND,1631086,Hull,Missed Shot,Jump Shot,Missed,3,25,-28,252,MISS Hull 25' 3PT Jump Shot,,
1022600128,2026,4,PT01M51.00S,1611661325,IND,1631086,Hull,Made Shot,Driving Layup Shot,Made,2,2,9,14,Hull 2' Driving Layup (9 PTS) (Mitchell 6 AST),100,104
1022600128,2026,4,PT01M40.00S,1611661317,PHX,203826,Thomas,Made Shot,Driving Layup Shot,Made,2,1,8,-7,Thomas 1' Driving Layup (24 PTS),100,106
1022600128,2026,4,PT01M33.00S,1611661325,IND,1628909,Mitchell,Made Shot,Jump Shot,Made,3,27,94,251,Mitchell 27' 3PT Jump Shot (30 PTS) (Hull 2 AST),103,106
1022600128,2026,4,PT01M11.00S,1611661317,PHX,1643493,Brochant,Missed Shot,Jump Shot,Missed,3,24,-240,36,MISS Brochant 24' 3PT Jump Shot,,
1022600128,2026,4,PT00M56.90S,1611661325,IND,1641648,Boston,Made Shot,Cutting Layup Shot,Made,2,1,-4,-3,Boston 1' Cutting Layup Shot (21 PTS) (Johnson 6 AST),105,106
1022600128,2026,4,PT00M50.60S,1611661317,PHX,1627674,Copper,Made Shot,Driving Layup Shot,Made,2,3,4,25,Copper 3' Driving Layup (27 PTS),105,109
1022600128,2026,4,PT00M06.20S,1611661325,IND,1629482,Cunningham,Made Shot,Driving Finger Roll Layup Shot,Made,2,3,12,23,Cunningham 3' Driving Finger Roll Layup (5 PTS) (Johnson 7 AST),109,110
1022600129,2026,1,PT09M38.00S,1611661322,WAS,1642785,Citron,Made Shot,Jump Shot,Made,3,25,40,244,Citron 25' 3PT Jump Shot (3 PTS) (Iriafen 1 AST),3,0
1022600129,2026,1,PT09M21.00S,1611661324,MIN,1627675,Williams,Missed Shot,Pullup Jump shot,Missed,2,18,-77,168,MISS Williams 18' Pullup Jump Shot,,
1022600129,2026,1,PT09M15.00S,1611661322,WAS,1630446,Onyenwere,Missed Shot,Running Jump Shot,Missed,3,24,-139,198,MISS Onyenwere 24' 3PT Running Jump Shot,,
1022600129,2026,1,PT09M00.00S,1611661324,MIN,1628269,Coffey,Missed Shot,Jump Shot,Missed,3,26,-162,203,MISS Coffey 26' 3PT Jump Shot,,
1022600129,2026,1,PT08M50.00S,1611661324,MIN,1628269,Coffey,Made Shot,Cutting Layup Shot,Made,2,4,-38,14,Coffey 4' Cutting Layup Shot (2 PTS) (Howard 1 AST),3,2
1022600129,2026,1,PT08M30.00S,1611661322,WAS,1630446,Onyenwere,Missed Shot,Jump Shot,Missed,3,0,-230,10,MISS Onyenwere 3PT Jump Shot,,
1022600129,2026,1,PT08M22.00S,1611661324,MIN,203827,Howard,Made Shot,Running Reverse Layup Shot,Made,2,4,-21,39,Howard 4' Running Reverse Layup (2 PTS) (Williams 1 AST),3,4
1022600129,2026,1,PT08M03.00S,1611661322,WAS,1631022,Austin,Missed Shot,Driving Layup Shot,Missed,2,5,24,48,MISS Austin 5' Driving Layup,,
